4,13,4,0,"Map A.png",n4,FOREST,1,0
4,15,10,0,"Map A.png",p10,FOREST,1,0
11,4,4,0,"Map A.png",e4,TOWN,1,0
11,5,4,0,"Map A.png",f4,TOWN,1,0
11,11,2,0,"Map A.png",l2,TOWN,1,0
11,12,11,0,"Map A.png",m11,TOWN,1,0
11,13,11,0,"Map A.png",n11,TOWN,1,0
2,5,9,0,"Map A.png",f9,CITY,1,0
2,5,10,0,"Map A.png",f10,CITY,1,0
2,6,8,0,"Map A.png",g8,CITY,1,0
2,6,9,0,"Map A.png",g9,CITY,1,0
2,6,10,0,"Map A.png",g10,CITY,1,0
2,7,9,0,"Map A.png",h9,CITY,1,0
2,7,10,0,"Map A.png",h10,CITY,1,0
2,7,11,0,"Map A.png",h11,CITY,1,0
2,8,9,0,"Map A.png",i9,CITY,1,0
2,8,10,0,"Map A.png",i10,CITY,1,0
2,8,11,0,"Map A.png",i11,CITY,1,0
3,12,10,0,"Map A.png",m10,CULTIVATED,1,0
7,9,3,0,"Map A.png",j3,LAKE,1,0
7,10,2,0,"Map A.png",k2,LAKE,1,0
7,10,3,0,"Map A.png",k3,LAKE,1,0
7,11,3,0,"Map A.png",l3,LAKE,1,0
12,8,2,0,"Map A.png",i2,"TUNNEL ROAD",3,2
12,8,2,0,"Map A.png",i2,"TUNNEL ROAD",3,16
12,10,1,0,"Map A.png",j2,"TUNNEL ROAD",3,16
12,10,1,0,"Map A.png",k1,"TUNNEL ROAD",3,2
9,0,4,0,"Map A.png",a4,ROAD,3,4
9,2,5,0,"Map A.png",b5,ROAD,3,32
9,2,5,0,"Map A.png",c5,ROAD,3,2
9,2,5,0,"Map A.png",c5,ROAD,3,8
9,2,6,0,"Map A.png",c6,ROAD,3,1
9,2,6,0,"Map A.png",c6,ROAD,3,8
9,2,7,0,"Map A.png",c7,ROAD,3,1
9,2,7,0,"Map A.png",c7,ROAD,3,4
9,4,8,0,"Map A.png",d8,ROAD,3,32
9,4,8,0,"Map A.png",e8,ROAD,3,4
9,6,9,0,"Map A.png",f9,ROAD,3,32
9,6,9,0,"Map A.png",g9,ROAD,3,4
9,8,10,0,"Map A.png",h10,ROAD,3,32
9,8,10,0,"Map A.png",i10,ROAD,3,4
9,10,11,0,"Map A.png",j11,ROAD,3,32
9,10,11,0,"Map A.png",k11,ROAD,3,2
9,12,11,0,"Map A.png",l11,ROAD,3,32
9,12,11,0,"Map A.png",m11,ROAD,3,2
9,14,10,0,"Map A.png",n11,ROAD,3,16
9,14,10,0,"Map A.png",o10,ROAD,3,4
9,16,11,0,"Map A.png",p11,ROAD,3,32
9,16,11,0,"Map A.png",q11,ROAD,3,4
9,18,11,0,"Map A.png",r12,ROAD,3,16
9,4,4,0,"Map A.png",d5,ROAD,3,16
9,4,4,0,"Map A.png",e4,ROAD,3,2
9,6,3,0,"Map A.png",f4,ROAD,3,16
9,6,3,0,"Map A.png",g3,ROAD,3,2
9,8,2,0,"Map A.png",h3,ROAD,3,16
9,12,1,0,"Map A.png",l1,ROAD,3,32
9,10,1,0,"Map A.png",l1,ROAD,3,2
9,12,1,0,"Map A.png",l2,ROAD,3,16
9,12,1,0,"Map A.png",m1,ROAD,3,2
9,14,1,0,"Map A.png",n1,ROAD,3,32
9,14,1,0,"Map A.png",o1,ROAD,3,2
9,16,0,0,"Map A.png",p1,ROAD,3,16
9,16,0,0,"Map A.png",q0,ROAD,3,4
9,18,1,0,"Map A.png",r1,ROAD,3,32
8,10,4,0,"Map A.png",j4,RIVER,2,32
8,10,4,0,"Map A.png",j5,RIVER,2,16
8,10,5,0,"Map A.png",j5,RIVER,2,32
8,8,5,0,"Map A.png",j5,RIVER,2,8
8,8,5,0,"Map A.png",j6,RIVER,2,4
8,8,6,0,"Map A.png",j6,RIVER,2,2
8,8,6,0,"Map A.png",j7,RIVER,2,4
8,8,7,0,"Map A.png",j7,RIVER,2,2
8,8,7,0,"Map A.png",i7,RIVER,2,4
8,8,7,0,"Map A.png",i7,RIVER,2,8
8,8,8,0,"Map A.png",i8,RIVER,2,1
8,8,8,0,"Map A.png",i8,RIVER,2,32
8,8,8,0,"Map A.png",i8,RIVER,2,16
8,8,9,0,"Map A.png",i9,RIVER,2,32
8,8,9,0,"Map A.png",i9,RIVER,2,16
8,8,10,0,"Map A.png",i10,RIVER,2,32
8,6,10,0,"Map A.png",h11,RIVER,2,8
8,6,10,0,"Map A.png",h11,RIVER,2,4
8,6,11,0,"Map A.png",h11,RIVER,2,2
8,6,11,0,"Map A.png",g11,RIVER,2,4
8,6,12,0,"Map A.png",h12,RIVER,2,2
1,8,10,0,"Map A.png",i10,BRIDGE,2,32
5,8,0,0,"Map B.png",i0,HILL,1,0
5,8,3,0,"Map B.png",i3,HILL,1,0
5,9,1,0,"Map B.png",j1,HILL,1,0
5,9,3,0,"Map B.png",j3,HILL,1,0
5,9,4,0,"Map B.png",j4,HILL,1,0
5,10,0,0,"Map B.png",k0,HILL,1,0
5,10,1,0,"Map B.png",k1,HILL,1,0
5,10,2,0,"Map B.png",k2,HILL,1,0
5,10,3,0,"Map B.png",k3,HILL,1,0
5,11,1,0,"Map B.png",l1,HILL,1,0
5,11,2,0,"Map B.png",l2,HILL,1,0
5,12,4,0,"Map B.png",m4,HILL,1,0
5,13,4,0,"Map B.png",n4,HILL,1,0
5,13,5,0,"Map B.png",n5,HILL,1,0
5,14,3,0,"Map B.png",o3,HILL,1,0
5,14,4,0,"Map B.png",o4,HILL,1,0
5,14,5,0,"Map B.png",o5,HILL,1,0
5,15,3,0,"Map B.png",p3,HILL,1,0
5,15,4,0,"Map B.png",p4,HILL,1,0
5,15,5,0,"Map B.png",p5,HILL,1,0
5,16,3,0,"Map B.png",q3,HILL,1,0
5,16,4,0,"Map B.png",q4,HILL,1,0
10,5,2,0,"Map B.png",f2,ROLLING,1,0
10,5,3,0,"Map B.png",f3,ROLLING,1,0
10,6,1,0,"Map B.png",g1,ROLLING,1,0
10,6,2,0,"Map B.png",g2,ROLLING,1,0
10,6,3,0,"Map B.png",g3,ROLLING,1,0
10,7,2,0,"Map B.png",h2,ROLLING,1,0
10,7,3,0,"Map B.png",h3,ROLLING,1,0
10,8,2,0,"Map B.png",i2,ROLLING,1,0
10,12,2,0,"Map B.png",m2,ROLLING,1,0
10,12,3,0,"Map B.png",m3,ROLLING,1,0
10,13,2,0,"Map B.png",n2,ROLLING,1,0
10,13,3,0,"Map B.png",n3,ROLLING,1,0
10,14,1,0,"Map B.png",o1,ROLLING,1,0
10,14,2,0,"Map B.png",o2,ROLLING,1,0
10,15,2,0,"Map B.png",p2,ROLLING,1,0
10,8,7,0,"Map B.png",i7,ROLLING,1,0
10,9,7,0,"Map B.png",j7,ROLLING,1,0
10,9,8,0,"Map B.png",j8,ROLLING,1,0
10,9,9,0,"Map B.png",j9,ROLLING,1,0
10,10,7,0,"Map B.png",k7,ROLLING,1,0
10,10,8,0,"Map B.png",k8,ROLLING,1,0
10,10,9,0,"Map B.png",k9,ROLLING,1,0
10,10,10,0,"Map B.png",k10,ROLLING,1,0
10,11,7,0,"Map B.png",l7,ROLLING,1,0
10,11,8,0,"Map B.png",l8,ROLLING,1,0
10,11,9,0,"Map B.png",l9,ROLLING,1,0
10,11,10,0,"Map B.png",l10,ROLLING,1,0
10,11,11,0,"Map B.png",l11,ROLLING,1,0
10,12,7,0,"Map B.png",m7,ROLLING,1,0
10,12,8,0,"Map B.png",m8,ROLLING,1,0
10,12,9,0,"Map B.png",m9,ROLLING,1,0
10,12,10,0,"Map B.png",m10,ROLLING,1,0
10,12,11,0,"Map B.png",m11,ROLLING,1,0
4,3,4,0,"Map B.png",d4,FOREST,1,0
4,1,7,0,"Map B.png",b7,FOREST,1,0
4,1,8,0,"Map B.png",b8,FOREST,1,0
4,3,9,0,"Map B.png",d9,FOREST,1,0
4,4,8,0,"Map B.png",e8,FOREST,1,0
4,4,9,0,"Map B.png",e9,FOREST,1,0
4,4,10,0,"Map B.png",e10,FOREST,1,0
4,5,8,0,"Map B.png",f8,FOREST,1,0
4,5,9,0,"Map B.png",f9,FOREST,1,0
4,5,10,0,"Map B.png",f10,FOREST,1,0
4,5,11,0,"Map B.png",f11,FOREST,1,0
4,6,7,0,"Map B.png",g7,FOREST,1,0
4,6,8,0,"Map B.png",g8,FOREST,1,0
4,6,9,0,"Map B.png",g9,FOREST,1,0
4,6,10,0,"Map B.png",g10,FOREST,1,0
4,6,11,0,"Map B.png",g11,FOREST,1,0
4,7,8,0,"Map B.png",h8,FOREST,1,0
4,7,9,0,"Map B.png",h9,FOREST,1,0
4,7,10,0,"Map B.png",h10,FOREST,1,0
4,7,11,0,"Map B.png",h11,FOREST,1,0
4,8,8,0,"Map B.png",i8,FOREST,1,0
4,8,9,0,"Map B.png",i9,FOREST,1,0
4,8,10,0,"Map B.png",i10,FOREST,1,0
4,8,11,0,"Map B.png",i11,FOREST,1,0
4,9,10,0,"Map B.png",j10,FOREST,1,0
4,9,11,0,"Map B.png",j11,FOREST,1,0
4,13,8,0,"Map B.png",n8,FOREST,1,0
4,13,9,0,"Map B.png",n9,FOREST,1,0
4,13,10,0,"Map B.png",n10,FOREST,1,0
4,14,7,0,"Map B.png",o7,FOREST,1,0
4,14,8,0,"Map B.png",o8,FOREST,1,0
4,14,9,0,"Map B.png",o9,FOREST,1,0
4,15,8,0,"Map B.png",p8,FOREST,1,0
4,8,3,0,"Map B.png",i3,FOREST,1,0
4,9,3,0,"Map B.png",j3,FOREST,1,0
4,10,2,0,"Map B.png",k2,FOREST,1,0
11,3,3,0,"Map B.png",d3,TOWN,1,0
11,14,10,0,"Map B.png",o10,TOWN,1,0
11,15,10,0,"Map B.png",p10,TOWN,1,0
11,14,4,0,"Map B.png",o4,TOWN,1,0
2,7,5,0,"Map B.png",h5,CITY,1,0
2,7,7,0,"Map B.png",h7,CITY,1,0
2,8,5,0,"Map B.png",i5,CITY,1,0
2,8,6,0,"Map B.png",i6,CITY,1,0
2,9,4,0,"Map B.png",j4,CITY,1,0
2,9,5,0,"Map B.png",j5,CITY,1,0
2,9,6,0,"Map B.png",j6,CITY,1,0
2,10,6,0,"Map B.png",k6,CITY,1,0
2,11,6,0,"Map B.png",l6,CITY,1,0
3,4,2,0,"Map B.png",e2,CULTIVATED,1,0
3,12,4,0,"Map B.png",m4,CULTIVATED,1,0
3,13,4,0,"Map B.png",n4,CULTIVATED,1,0
3,13,5,0,"Map B.png",n5,CULTIVATED,1,0
3,14,3,0,"Map B.png",o3,CULTIVATED,1,0
3,15,4,0,"Map B.png",p4,CULTIVATED,1,0
3,15,5,0,"Map B.png",p5,CULTIVATED,1,0
3,16,9,0,"Map B.png",q9,CULTIVATED,1,0
3,16,10,0,"Map B.png",q10,CULTIVATED,1,0
3,15,11,0,"Map B.png",p11,CULTIVATED,1,0
3,14,11,0,"Map B.png",o11,CULTIVATED,1,0
9,0,1,0,"Map B.png",a1,ROAD,3,4
9,2,2,0,"Map B.png",b2,ROAD,3,32
9,2,2,0,"Map B.png",c2,ROAD,3,4
9,4,3,0,"Map B.png",d3,ROAD,3,32
9,4,3,0,"Map B.png",e3,ROAD,3,4
9,6,4,0,"Map B.png",f4,ROAD,3,32
9,6,4,0,"Map B.png",g4,ROAD,3,4
9,8,5,0,"Map B.png",h5,ROAD,3,32
9,8,5,0,"Map B.png",i5,ROAD,3,4
9,10,6,0,"Map B.png",j6,ROAD,3,32
9,8,6,0,"Map B.png",j6,ROAD,3,2
9,10,6,0,"Map B.png",k6,ROAD,3,2
9,12,6,0,"Map B.png",l6,ROAD,3,32
9,12,6,0,"Map B.png",m6,ROAD,3,4
9,14,7,0,"Map B.png",n7,ROAD,3,32
9,14,7,0,"Map B.png",o7,ROAD,3,2
9,14,7,0,"Map B.png",o7,ROAD,3,8
9,14,6,0,"Map B.png",p7,ROAD,3,8
9,16,5,0,"Map B.png",p6,ROAD,3,16
9,14,5,0,"Map B.png",p6,ROAD,3,4
9,14,5,0,"Map B.png",o5,ROAD,3,1
9,14,4,0,"Map B.png",o4,ROAD,3,8
9,16,5,0,"Map B.png",q5,ROAD,3,2
9,18,4,0,"Map B.png",r5,ROAD,3,16
9,14,8,0,"Map B.png",o8,ROAD,3,1
9,14,8,0,"Map B.png",o8,ROAD,3,8
9,14,9,0,"Map B.png",o9,ROAD,3,1
9,14,9,0,"Map B.png",o9,ROAD,3,4
9,8,6,0,"Map B.png",i6,ROAD,3,16
9,6,7,0,"Map B.png",h7,ROAD,3,8
9,6,8,0,"Map B.png",h8,ROAD,3,8
9,6,9,0,"Map B.png",h9,ROAD,3,2
9,6,9,0,"Map B.png",g9,ROAD,3,16
9,4,10,0,"Map B.png",f10,ROAD,3,2
9,4,10,0,"Map B.png",e10,ROAD,3,16
9,2,10,0,"Map B.png",d11,ROAD,3,4
9,2,10,0,"Map B.png",c10,ROAD,3,16
9,0,11,0,"Map B.png",b11,ROAD,3,2
8,2,8,0,"Map B.png",c8,RIVER,2,1
8,2,8,0,"Map B.png",c8,RIVER,2,2
8,2,8,0,"Map B.png",c8,RIVER,2,4
8,2,7,0,"Map B.png",c7,RIVER,2,1
8,2,7,0,"Map B.png",c7,RIVER,2,32
8,2,7,0,"Map B.png",c7,RIVER,2,16
8,2,6,0,"Map B.png",d7,RIVER,2,4
8,2,6,0,"Map B.png",d7,RIVER,2,8
8,4,6,0,"Map B.png",d7,RIVER,2,16
8,4,7,0,"Map B.png",e7,RIVER,2,1
8,4,6,0,"Map B.png",f7,RIVER,2,4
8,4,6,0,"Map B.png",f7,RIVER,2,8
8,6,6,0,"Map B.png",f7,RIVER,2,16
8,6,7,0,"Map B.png",g7,RIVER,2,1
8,6,7,0,"Map B.png",g7,RIVER,2,2
8,6,7,0,"Map B.png",h8,RIVER,2,8
8,8,7,0,"Map B.png",h8,RIVER,2,16
8,8,8,0,"Map B.png",i8,RIVER,2,1
8,8,8,0,"Map B.png",i8,RIVER,2,2
8,8,8,0,"Map B.png",i8,RIVER,2,4
8,8,9,0,"Map B.png",i9,RIVER,2,2
8,8,9,0,"Map B.png",i9,RIVER,2,4
8,8,10,0,"Map B.png",j10,RIVER,2,8
8,8,10,0,"Map B.png",j10,RIVER,2,2
8,10,10,0,"Map B.png",j11,RIVER,2,16
8,10,11,0,"Map B.png",k11,RIVER,2,1
8,10,11,0,"Map B.png",k11,RIVER,2,2
8,10,11,0,"Map B.png",l12,RIVER,2,8
8,12,11,0,"Map B.png",l12,RIVER,2,16
8,12,12,0,"Map B.png",l12,RIVER,2,32
1,6,7,0,"Map B.png",h8,BRIDGE,2,8
5,2,2,0,"Map C.png",c2,HILL,1,0
5,2,3,0,"Map C.png",c3,HILL,1,0
5,3,2,0,"Map C.png",d2,HILL,1,0
5,3,3,0,"Map C.png",d3,HILL,1,0
5,16,1,0,"Map C.png",q1,HILL,1,0
5,15,2,0,"Map C.png",p2,HILL,1,0
5,14,2,0,"Map C.png",o2,HILL,1,0
5,13,2,0,"Map C.png",n2,HILL,1,0
5,13,3,0,"Map C.png",n3,HILL,1,0
5,13,4,0,"Map C.png",n4,HILL,1,0
5,12,3,0,"Map C.png",m3,HILL,1,0
5,14,4,0,"Map C.png",o4,HILL,1,0
5,13,5,0,"Map C.png",n5,HILL,1,0
5,14,5,0,"Map C.png",o5,HILL,1,0
5,14,6,0,"Map C.png",o6,HILL,1,0
5,14,7,0,"Map C.png",o7,HILL,1,0
5,14,8,0,"Map C.png",o8,HILL,1,0
5,15,7,0,"Map C.png",p7,HILL,1,0
5,15,8,0,"Map C.png",p8,HILL,1,0
5,15,9,0,"Map C.png",p9,HILL,1,0
5,15,10,0,"Map C.png",p10,HILL,1,0
5,15,11,0,"Map C.png",p11,HILL,1,0
5,16,7,0,"Map C.png",q7,HILL,1,0
5,16,9,0,"Map C.png",q9,HILL,1,0
5,16,10,0,"Map C.png",q10,HILL,1,0
5,16,11,0,"Map C.png",q11,HILL,1,0
5,14,10,0,"Map C.png",o10,HILL,1,0
5,14,11,0,"Map C.png",o11,HILL,1,0
5,13,10,0,"Map C.png",n10,HILL,1,0
5,13,11,0,"Map C.png",n11,HILL,1,0
5,12,11,0,"Map C.png",m11,HILL,1,0
5,11,11,0,"Map C.png",l11,HILL,1,0
5,10,11,0,"Map C.png",k11,HILL,1,0
4,1,9,0,"Map C.png",b9,FOREST,1,0
4,2,2,0,"Map C.png",c2,FOREST,1,0
4,2,3,0,"Map C.png",c3,FOREST,1,0
4,2,6,0,"Map C.png",c6,FOREST,1,0
4,2,11,0,"Map C.png",c11,FOREST,1,0
4,3,1,0,"Map C.png",d1,FOREST,1,0
4,3,2,0,"Map C.png",d2,FOREST,1,0
4,3,3,0,"Map C.png",d3,FOREST,1,0
4,3,9,0,"Map C.png",d9,FOREST,1,0
4,4,1,0,"Map C.png",e1,FOREST,1,0
4,4,4,0,"Map C.png",e4,FOREST,1,0
4,4,7,0,"Map C.png",e7,FOREST,1,0
4,4,10,0,"Map C.png",e10,FOREST,1,0
4,5,3,0,"Map C.png",f3,FOREST,1,0
4,5,4,0,"Map C.png",f4,FOREST,1,0
4,5,6,0,"Map C.png",f6,FOREST,1,0
4,5,9,0,"Map C.png",f9,FOREST,1,0
4,5,11,0,"Map C.png",f11,FOREST,1,0
4,6,1,0,"Map C.png",g1,FOREST,1,0
4,6,2,0,"Map C.png",g2,FOREST,1,0
4,6,3,0,"Map C.png",g3,FOREST,1,0
4,6,4,0,"Map C.png",g4,FOREST,1,0
4,6,5,0,"Map C.png",g5,FOREST,1,0
4,6,6,0,"Map C.png",g6,FOREST,1,0
4,6,7,0,"Map C.png",g7,FOREST,1,0
4,7,3,0,"Map C.png",h3,FOREST,1,0
4,7,4,0,"Map C.png",h4,FOREST,1,0
4,7,5,0,"Map C.png",h5,FOREST,1,0
4,7,6,0,"Map C.png",h6,FOREST,1,0
4,7,7,0,"Map C.png",h7,FOREST,1,0
4,7,9,0,"Map C.png",h9,FOREST,1,0
4,7,10,0,"Map C.png",h10,FOREST,1,0
4,7,11,0,"Map C.png",h11,FOREST,1,0
4,7,12,0,"Map C.png",h12,FOREST,1,0
4,8,1,0,"Map C.png",i1,FOREST,1,0
4,8,2,0,"Map C.png",i2,FOREST,1,0
4,8,3,0,"Map C.png",i3,FOREST,1,0
4,8,4,0,"Map C.png",i4,FOREST,1,0
4,8,6,0,"Map C.png",i6,FOREST,1,0
4,8,7,0,"Map C.png",i7,FOREST,1,0
4,8,8,0,"Map C.png",i8,FOREST,1,0
4,8,9,0,"Map C.png",i9,FOREST,1,0
4,8,10,0,"Map C.png",i10,FOREST,1,0
4,9,5,0,"Map C.png",j5,FOREST,1,0
4,9,7,0,"Map C.png",j7,FOREST,1,0
4,9,8,0,"Map C.png",j8,FOREST,1,0
4,9,9,0,"Map C.png",j9,FOREST,1,0
4,9,11,0,"Map C.png",j11,FOREST,1,0
4,10,2,0,"Map C.png",k2,FOREST,1,0
4,10,4,0,"Map C.png",k4,FOREST,1,0
4,10,5,0,"Map C.png",k5,FOREST,1,0
4,10,7,0,"Map C.png",k7,FOREST,1,0
4,10,8,0,"Map C.png",k8,FOREST,1,0
4,10,9,0,"Map C.png",k9,FOREST,1,0
4,11,3,0,"Map C.png",l3,FOREST,1,0
4,11,4,0,"Map C.png",l4,FOREST,1,0
4,11,5,0,"Map C.png",l5,FOREST,1,0
4,11,6,0,"Map C.png",l6,FOREST,1,0
4,11,9,0,"Map C.png",l9,FOREST,1,0
4,12,5,0,"Map C.png",m5,FOREST,1,0
4,12,6,0,"Map C.png",m6,FOREST,1,0
4,13,5,0,"Map C.png",n5,FOREST,1,0
4,13,6,0,"Map C.png",n6,FOREST,1,0
4,13,7,0,"Map C.png",n7,FOREST,1,0
11,1,8,0,"Map C.png",b8,TOWN,1,0
11,4,6,0,"Map C.png",e6,TOWN,1,0
11,14,7,0,"Map C.png",o7,TOWN,1,0
3,3,5,0,"Map C.png",d5,CULTIVATED,1,0
3,4,5,0,"Map C.png",e5,CULTIVATED,1,0
3,5,5,0,"Map C.png",f5,CULTIVATED,1,0
3,11,8,0,"Map C.png",l8,CULTIVATED,1,0
3,12,8,0,"Map C.png",m8,CULTIVATED,1,0
3,13,8,0,"Map C.png",n8,CULTIVATED,1,0
3,12,7,0,"Map C.png",m7,CULTIVATED,1,0
9,0,4,0,"Map C.png",a4,ROAD,3,4
9,2,5,0,"Map C.png",b5,ROAD,3,32
9,2,5,0,"Map C.png",c5,ROAD,3,4
9,4,6,0,"Map C.png",d6,ROAD,3,32
9,4,6,0,"Map C.png",e6,ROAD,3,2
9,4,6,0,"Map C.png",e6,ROAD,3,16
9,2,7,0,"Map C.png",d7,ROAD,3,2
9,2,7,0,"Map C.png",c7,ROAD,3,16
9,6,6,0,"Map C.png",f6,ROAD,3,32
9,6,6,0,"Map C.png",g6,ROAD,3,2
9,8,5,0,"Map C.png",h6,ROAD,3,16
9,8,5,0,"Map C.png",i5,ROAD,3,4
9,10,6,0,"Map C.png",j6,ROAD,3,32
9,10,6,0,"Map C.png",k6,ROAD,3,4
9,12,6,0,"Map C.png",l7,ROAD,3,16
9,12,6,0,"Map C.png",m6,ROAD,3,4
9,14,7,0,"Map C.png",n7,ROAD,3,32
9,14,7,0,"Map C.png",o7,ROAD,3,2
9,14,7,0,"Map C.png",o7,ROAD,3,4
9,14,6,0,"Map C.png",p7,ROAD,3,8
9,14,5,0,"Map C.png",p6,ROAD,3,8
9,14,4,0,"Map C.png",p5,ROAD,3,8
9,14,3,0,"Map C.png",p4,ROAD,3,8
9,16,2,0,"Map C.png",p3,ROAD,3,16
9,16,2,0,"Map C.png",q2,ROAD,3,2
9,18,1,0,"Map C.png",r2,ROAD,3,16
9,14,8,0,"Map C.png",p8,ROAD,3,8
9,14,9,0,"Map C.png",p9,ROAD,3,8
9,16,10,0,"Map C.png",p10,ROAD,3,32
9,16,10,0,"Map C.png",q10,ROAD,3,4
9,18,11,0,"Map C.png",r11,ROAD,3,32
5,4,2,0,"Map D.png",e2,HILL,1,0
5,5,2,0,"Map D.png",f2,HILL,1,0
5,6,1,0,"Map D.png",g1,HILL,1,0
5,7,2,0,"Map D.png",h2,HILL,1,0
5,5,10,0,"Map D.png",f10,HILL,1,0
5,6,7,0,"Map D.png",g7,HILL,1,0
5,6,9,0,"Map D.png",g9,HILL,1,0
5,6,10,0,"Map D.png",g10,HILL,1,0
5,7,8,0,"Map D.png",h8,HILL,1,0
5,7,9,0,"Map D.png",h9,HILL,1,0
5,7,10,0,"Map D.png",h10,HILL,1,0
5,7,11,0,"Map D.png",h11,HILL,1,0
5,8,8,0,"Map D.png",i8,HILL,1,0
5,8,9,0,"Map D.png",i9,HILL,1,0
5,8,10,0,"Map D.png",i10,HILL,1,0
5,9,9,0,"Map D.png",j9,HILL,1,0
5,15,7,0,"Map D.png",p7,HILL,1,0
5,15,8,0,"Map D.png",p8,HILL,1,0
5,15,9,0,"Map D.png",p9,HILL,1,0
5,16,6,0,"Map D.png",q6,HILL,1,0
5,16,7,0,"Map D.png",q7,HILL,1,0
5,16,8,0,"Map D.png",q8,HILL,1,0
5,17,6,0,"Map D.png",r6,HILL,1,0
5,17,7,0,"Map D.png",r7,HILL,1,0
5,17,8,0,"Map D.png",r8,HILL,1,0
5,17,9,0,"Map D.png",r9,HILL,1,0
10,12,9,0,"Map D.png",m9,ROLLING,1,0
10,13,7,0,"Map D.png",n7,ROLLING,1,0
10,13,8,0,"Map D.png",n8,ROLLING,1,0
10,13,9,0,"Map D.png",n9,ROLLING,1,0
10,14,6,0,"Map D.png",o6,ROLLING,1,0
10,14,7,0,"Map D.png",o7,ROLLING,1,0
10,14,8,0,"Map D.png",o8,ROLLING,1,0
4,1,7,0,"Map D.png",b7,FOREST,1,0
4,2,6,0,"Map D.png",c6,FOREST,1,0
4,3,4,0,"Map D.png",d4,FOREST,1,0
4,3,5,0,"Map D.png",d5,FOREST,1,0
4,3,6,0,"Map D.png",d6,FOREST,1,0
4,3,10,0,"Map D.png",d10,FOREST,1,0
4,4,4,0,"Map D.png",e4,FOREST,1,0
